chrom	start	end	atac_is_dynamic
chrIII	7281227	7281334	dynamic
chrIII	7291234	7291370	dynamic
chrIII	7292646	7292768	constitutive
chrIII	7293165	7293275	dynamic
chrIII	7296092	7296248	dynamic
chrIII	7297043	7297236	dynamic
chrIII	7298142	7298335	constitutive
chrIII	7299509	7299671	dynamic
chrIII	7300098	7300247	dynamic
chrIII	7300396	7300489	dynamic
chrIII	7300837	7301015	dynamic
chrIII	7301799	7301921	dynamic
chrIII	7304996	7305135	dynamic
chrIII	7305632	7305794	dynamic
chrIII	7310762	7310871	dynamic
chrIII	7315235	7315383	dynamic
chrIII	7317336	7317575	dynamic
chrIII	7317916	7318110	dynamic
chrIII	7319432	7319604	dynamic
chrIII	7322046	7322221	constitutive
chrIII	7323099	7323220	dynamic
chrIII	7323409	7323545	dynamic
chrIII	7324673	7324813	dynamic
chrIII	7334166	7334319	dynamic
chrIII	7335317	7335461	dynamic
chrIII	7335807	7335999	dynamic
chrIII	7336262	7336379	constitutive
chrIII	7338711	7338835	constitutive
chrIII	7344971	7345090	dynamic
chrIII	7347262	7347462	dynamic
chrIII	7350457	7350623	constitutive
chrIII	7353928	7354030	constitutive
chrIII	7357430	7357538	constitutive
chrIII	7358644	7358845	dynamic
chrIII	7359113	7359219	dynamic
chrIII	7372898	7373049	dynamic
chrIII	7374942	7375065	dynamic
chrIII	7375446	7375675	dynamic
chrIII	7376213	7376349	constitutive
chrIII	7376478	7376668	dynamic
chrIII	7376972	7377098	constitutive
chrIII	7377354	7377473	dynamic
chrIII	7381854	7381964	dynamic
chrIII	7386538	7386701	dynamic
chrIII	7386767	7386856	dynamic
chrIII	7387305	7387603	dynamic
chrIII	7397272	7397386	dynamic
chrIII	7425090	7425212	dynamic
chrIII	7453735	7453903	dynamic
chrIII	7463683	7463798	constitutive
chrIII	7465459	7465615	dynamic
chrIII	7478932	7479109	dynamic
chrIII	7488319	7488515	dynamic
chrIII	7489230	7489362	dynamic
chrIII	7490101	7490302	constitutive
chrIII	7490410	7490657	constitutive
chrIII	7491785	7492178	dynamic
chrIII	7494243	7494416	dynamic
chrIII	7494884	7495072	dynamic
chrIII	7496184	7496402	dynamic
chrIII	7497965	7498090	constitutive
chrIII	7498385	7498542	constitutive
chrIII	7499552	7499660	constitutive
chrIII	7503241	7503456	dynamic
chrIII	7504412	7504632	dynamic
chrIII	7506312	7506438	dynamic
chrIII	7507022	7507153	constitutive
chrIII	7508287	7508408	dynamic
chrIII	7509863	7510011	dynamic
chrIII	7520734	7520851	dynamic
chrIII	7524145	7524290	constitutive
chrIII	7524969	7525109	dynamic
chrIII	7527046	7527168	dynamic
chrIII	7527259	7527345	dynamic
chrIII	7530132	7530299	dynamic
chrIII	7530802	7530940	constitutive
chrIII	7531431	7531614	dynamic
chrIII	7531850	7531959	constitutive
chrIII	7532049	7532266	dynamic
chrIII	7533089	7533217	dynamic
chrIII	7534738	7534910	dynamic
chrIII	7536629	7536792	dynamic
chrIII	7544264	7544408	dynamic
chrIII	7545220	7545426	dynamic
chrIII	7546530	7546669	dynamic
chrIII	7549001	7549161	constitutive
chrIII	7551682	7551807	dynamic
chrIII	7552929	7553071	dynamic
chrIII	7553974	7554123	dynamic
chrIII	7554665	7554838	dynamic
chrIII	7555028	7555118	dynamic
chrIII	7556505	7556643	dynamic
chrIII	7558003	7558139	constitutive
chrIII	7558730	7558892	dynamic
chrIII	7559309	7559485	dynamic
chrIII	7559879	7560100	dynamic
chrIII	7565881	7566037	dynamic
chrIII	7570273	7570577	dynamic
chrIII	7571748	7572008	dynamic
chrIII	7572523	7572704	constitutive
chrIII	7572964	7573081	constitutive
chrIII	7579377	7579512	dynamic
chrIII	7580601	7580755	dynamic
chrIII	7582129	7582338	dynamic
chrIII	7583064	7583189	dynamic
chrIII	7583958	7584088	constitutive
chrIII	7584331	7584432	constitutive
chrIII	7593423	7593619	dynamic
chrIII	7597901	7598035	dynamic
chrIII	7601171	7601312	dynamic
chrIII	7616333	7616469	dynamic
chrIII	7617543	7617677	dynamic
chrIII	7618343	7618523	dynamic
chrIII	7620139	7620298	dynamic
chrIII	7621416	7621614	dynamic
chrIII	7622989	7623129	dynamic
chrIII	7625807	7625958	constitutive
chrIII	7639528	7639695	constitutive
chrIII	7642120	7642249	constitutive
chrIII	7642573	7642699	dynamic
chrIII	7643119	7643245	constitutive
chrIII	7643960	7644047	dynamic
chrIII	7644349	7644496	dynamic
chrIII	7648519	7648688	dynamic
chrIII	7656504	7656677	dynamic
chrIII	7656995	7657125	dynamic
chrIII	7657535	7657712	dynamic
chrIII	7658092	7658329	constitutive
chrIII	7659377	7659676	dynamic
chrIII	7660323	7660501	dynamic
chrIII	7661248	7661434	dynamic
chrIII	7662725	7662839	dynamic
chrIII	7669344	7669483	dynamic
chrIII	7676835	7677004	dynamic
chrIII	7708891	7708996	dynamic
chrIII	7709139	7709370	dynamic
chrIII	7710124	7710259	constitutive
chrIII	7711000	7711151	constitutive
chrIII	7711522	7711653	dynamic
chrIII	7711914	7712099	dynamic
chrIII	7715210	7715348	dynamic
chrIII	7716549	7716735	dynamic
chrIII	7718376	7718520	constitutive
chrIII	7719079	7719178	dynamic
chrIII	7719409	7719534	dynamic
chrIII	7720218	7720390	dynamic
chrIII	7720923	7721081	dynamic
chrIII	7721456	7721805	constitutive
chrIII	7722450	7722612	dynamic
chrIII	7723082	7723236	dynamic
chrIII	7723594	7723759	dynamic
chrIII	7723838	7724007	dynamic
chrIII	7724470	7724718	constitutive
chrIII	7725645	7725876	dynamic
chrIII	7726195	7726312	dynamic
chrIII	7726795	7726985	constitutive
chrIII	7727532	7727742	dynamic
chrIII	7727963	7728094	dynamic
chrIII	7728510	7728668	constitutive
chrIII	7729051	7729194	constitutive
chrIII	7729527	7729838	dynamic
chrIII	7730082	7730164	dynamic
chrIII	7730360	7730595	dynamic
chrIII	7730786	7730923	constitutive
chrIII	7731128	7731269	constitutive
chrIII	7733547	7733820	dynamic
chrIII	7734125	7734306	dynamic
chrIII	7736123	7736376	constitutive
chrIII	7738854	7738988	dynamic
chrIII	7754823	7754964	dynamic
chrIII	7755512	7755705	dynamic
chrIII	7756191	7756404	dynamic
chrIII	7757253	7757422	dynamic
chrIII	7757911	7758047	dynamic
chrIII	7758622	7758854	dynamic
chrIII	7761493	7761647	constitutive
chrIII	7762278	7762433	dynamic
chrIII	7766063	7766168	dynamic
chrIII	7770071	7770189	dynamic
chrIII	7770361	7770498	dynamic
chrIII	7770640	7770795	dynamic
chrIII	7771063	7771175	dynamic
chrIII	7776098	7776227	dynamic
chrIII	7778606	7778743	constitutive
chrIII	7779416	7779539	constitutive
chrIII	7780502	7780666	dynamic
chrIII	7780888	7781069	dynamic
chrIII	7784376	7784506	constitutive
chrIII	7789174	7789338	dynamic
chrIII	7790587	7790764	dynamic
chrIII	7792288	7792394	constitutive
chrIII	7792999	7793138	dynamic
chrIII	7795380	7795488	dynamic
chrIII	7800432	7800588	dynamic
chrIII	7803193	7803404	dynamic
chrIII	7806464	7806609	dynamic
chrIII	7812277	7812398	dynamic
chrIII	7814121	7814239	dynamic
chrIII	7814266	7814380	constitutive
chrIII	7819964	7820150	dynamic
chrIII	7820846	7820953	dynamic
chrIII	7821165	7821319	dynamic
chrIII	7823371	7823477	constitutive
chrIII	7824086	7824221	dynamic
chrIII	7824661	7824848	constitutive
chrIII	7829011	7829124	constitutive
chrIII	7829384	7829596	constitutive
chrIII	7844615	7844741	constitutive
chrIII	7848243	7848401	dynamic
chrIII	7854033	7854183	constitutive
chrIII	7854581	7854692	constitutive
chrIII	7855081	7855307	dynamic
chrIII	7855683	7855788	dynamic
chrIII	7858525	7858732	dynamic
chrIII	7860932	7861053	dynamic
chrIII	7861214	7861322	dynamic
chrIII	7861598	7861703	constitutive
chrIII	7865449	7865600	dynamic
chrIII	7869897	7870026	constitutive
chrIII	7871241	7871375	dynamic
chrIII	7872704	7872895	dynamic
chrIII	7873014	7873154	dynamic
chrIII	7878967	7879097	constitutive
chrIII	7880358	7880578	dynamic
chrIII	7883386	7883485	dynamic
chrIII	7891859	7892031	dynamic
chrIII	7892330	7892489	constitutive
chrIII	7892777	7892974	dynamic
chrIII	7893508	7893611	dynamic
chrIII	7897750	7897928	dynamic
chrIII	7899932	7900106	dynamic
chrIII	7900614	7900756	dynamic
chrIII	7907440	7907560	constitutive
chrIII	7911700	7911814	constitutive
chrIII	7925695	7925806	dynamic
chrIII	7926037	7926189	dynamic
chrIII	7928610	7928712	constitutive
chrIII	7933497	7933632	constitutive
chrIII	7940908	7941017	dynamic
chrIII	7947710	7947843	dynamic
chrIII	7948615	7948757	dynamic
chrIII	7951792	7951916	dynamic
chrIII	7952168	7952279	constitutive
chrIII	7952498	7952613	constitutive
chrIII	7953181	7953312	dynamic
chrIII	7953773	7953914	dynamic
chrIII	7954905	7955025	dynamic
chrIII	7958184	7958297	dynamic
chrIII	7959242	7959437	dynamic
chrIII	7959591	7959747	constitutive
chrIII	7966013	7966124	dynamic
chrIII	7966273	7966462	dynamic
chrIII	7972019	7972165	dynamic
chrIII	7972828	7972970	dynamic
chrIII	7973256	7973409	constitutive
chrIII	7973846	7973978	dynamic
chrIII	7974062	7974201	dynamic
chrIII	7974338	7974432	dynamic
chrIII	7977847	7977968	dynamic
chrIII	7978176	7978287	dynamic
chrIII	7978439	7978558	dynamic
chrIII	7978761	7978903	dynamic
chrIII	7979695	7979937	dynamic
chrIII	7986019	7986153	dynamic
chrIII	7986684	7986791	dynamic
chrIII	7986821	7986907	dynamic
chrIII	7989678	7989844	dynamic
chrIII	7997500	7997609	dynamic
chrIII	8009588	8009696	dynamic
chrIII	8009847	8009958	constitutive
chrIII	8011119	8011265	constitutive
chrIII	8020586	8020730	constitutive
chrIII	8021006	8021121	dynamic
chrIII	8022106	8022272	dynamic
chrIII	8029564	8029681	constitutive
chrIII	8035275	8035403	dynamic
chrIII	8036070	8036292	dynamic
chrIII	8036542	8036671	dynamic
chrIII	8043859	8043976	constitutive
chrIII	8051009	8051170	dynamic
chrIII	8058038	8058208	dynamic
chrIII	8061138	8061261	dynamic
chrIII	8063576	8063754	dynamic
chrIII	8065202	8065337	dynamic
chrIII	8069256	8069385	dynamic
chrIII	8080264	8080367	constitutive
chrIII	8080498	8080600	dynamic
chrIII	8085416	8085520	dynamic
chrIII	8087617	8087741	constitutive
chrIII	8090139	8090270	dynamic
chrIII	8093133	8093258	dynamic
chrIII	8098131	8098218	constitutive
chrIII	8101031	8101144	constitutive
chrIII	8104709	8104900	constitutive
chrIII	8105776	8105947	dynamic
chrIII	8106501	8106626	constitutive
chrIII	8107240	8107473	dynamic
chrIII	8108029	8108266	dynamic
chrIII	8109456	8109614	constitutive
chrIII	8111240	8111413	constitutive
chrIII	8117189	8117354	constitutive
chrIII	8121890	8122030	constitutive
chrIII	8124424	8124577	constitutive
chrIII	8125315	8125453	dynamic
chrIII	8125867	8125994	dynamic
chrIII	8127011	8127166	dynamic
chrIII	8128202	8128338	dynamic
chrIII	8129566	8129728	dynamic
chrIII	8129929	8130138	constitutive
chrIII	8130438	8130551	constitutive
chrIII	8130817	8130962	dynamic
chrIII	8132553	8132762	dynamic
chrIII	8133416	8133537	dynamic
chrIII	8136509	8136757	constitutive
chrIII	8144648	8144751	dynamic
chrIII	8146025	8146239	dynamic
chrIII	8149797	8149946	dynamic
chrIII	8150842	8150992	dynamic
chrIII	8154234	8154425	dynamic
chrIII	8155222	8155346	constitutive
chrIII	8158126	8158238	constitutive
chrIII	8158472	8158583	constitutive
chrIII	8161978	8162107	dynamic
chrIII	8163899	8164026	constitutive
chrIII	8172727	8172916	dynamic
chrIII	8201720	8201943	dynamic
chrIII	8211554	8211748	dynamic
chrIII	8215846	8216018	dynamic
chrIII	8216248	8216404	dynamic
chrIII	8217342	8217469	dynamic
chrIII	8218047	8218436	dynamic
chrIII	8220178	8220338	dynamic
chrIII	8221011	8221219	dynamic
chrIII	8224838	8224937	constitutive
chrIII	8227492	8227706	dynamic
chrIII	8228446	8228615	dynamic
chrIII	8229067	8229250	dynamic
chrIII	8229544	8229673	dynamic
chrIII	8235406	8235569	dynamic
chrIII	8237880	8238059	dynamic
chrIII	8239390	8239524	constitutive
chrIII	8240276	8240488	dynamic
chrIII	8242860	8243021	constitutive
chrIII	8243389	8243602	constitutive
chrIII	8244129	8244233	dynamic
chrIII	8250340	8250448	dynamic
chrIII	8254943	8255176	dynamic
chrIII	8263463	8263646	dynamic
chrIII	8265769	8265872	dynamic
chrIII	8268371	8268507	constitutive
chrIII	8269355	8269532	dynamic
chrIII	8276859	8277106	dynamic
chrIII	8277970	8278108	dynamic
chrIII	8279609	8279741	dynamic
chrIII	8280439	8280596	dynamic
chrIII	8282897	8283044	dynamic
chrIII	8283591	8283706	dynamic
chrIII	8284877	8285035	dynamic
chrIII	8285660	8285812	dynamic
chrIII	8286854	8287021	dynamic
chrIII	8287544	8287827	dynamic
chrIII	8288492	8288677	dynamic
chrIII	8289255	8289414	dynamic
chrIII	8291086	8291277	constitutive
chrIII	8291466	8291548	dynamic
chrIII	8291692	8291823	dynamic
chrIII	8292753	8292989	constitutive
chrIII	8293323	8293543	dynamic
chrIII	8293845	8294050	dynamic
chrIII	8294394	8294554	dynamic
chrIII	8296870	8297108	dynamic
chrIII	8297632	8297773	dynamic
chrIII	8298238	8298457	dynamic
chrIII	8299146	8299272	dynamic
chrIII	8300849	8301018	dynamic
chrIII	8301400	8301563	dynamic
chrIII	8301978	8302275	dynamic
chrIII	8302751	8302899	dynamic
chrIII	8307426	8307526	dynamic
chrIII	8309749	8309937	dynamic
chrIII	8310302	8310427	constitutive
chrIII	8319150	8319263	constitutive
chrIII	8321202	8321363	dynamic
chrIII	8322717	8322888	dynamic
chrIII	8324467	8324644	dynamic
chrIII	8326152	8326366	dynamic
chrIII	8331485	8331619	constitutive
chrIII	8331881	8331992	dynamic
chrIII	8334537	8334658	dynamic
chrIII	8335904	8336019	constitutive
chrIII	8344677	8344883	constitutive
chrIII	8351843	8351968	dynamic
chrIII	8354741	8354874	dynamic
chrIII	8355118	8355242	constitutive
chrIII	8355520	8355614	dynamic
chrIII	8356543	8356753	dynamic
chrIII	8358253	8358364	constitutive
chrIII	8363337	8363557	dynamic
chrIII	8368658	8368787	dynamic
chrIII	8370267	8370370	dynamic
chrIII	8370800	8370934	constitutive
chrIII	8371484	8371634	constitutive
chrIII	8371818	8371983	constitutive
chrIII	8372188	8372361	constitutive
chrIII	8392337	8392510	dynamic
chrIII	8394809	8395038	dynamic
chrIII	8400545	8400692	dynamic
chrIII	8401984	8402134	dynamic
chrIII	8405535	8405635	constitutive
chrIII	8412027	8412206	constitutive
chrIII	8417185	8417329	dynamic
chrIII	8417529	8417831	dynamic
chrIII	8418919	8419072	dynamic
chrIII	8425159	8425350	dynamic
chrIII	8426352	8426476	constitutive
chrIII	8429110	8429220	dynamic
chrIII	8432077	8432153	dynamic
chrIII	8432214	8432324	dynamic
chrIII	8436569	8436691	dynamic
chrIII	8437738	8437947	constitutive
chrIII	8438052	8438150	dynamic
chrIII	8438856	8439025	constitutive
chrIII	8439518	8439704	dynamic
chrIII	8440675	8441053	dynamic
chrIII	8441248	8441456	dynamic
chrIII	8443666	8443779	dynamic
chrIII	8445955	8446177	dynamic
chrIII	8446645	8446753	dynamic
chrIII	8447001	8447120	dynamic
chrIII	8450522	8450694	constitutive
chrIII	8450896	8451023	dynamic
chrIII	8451242	8451359	constitutive
chrIII	8457692	8457876	constitutive
chrIII	8459982	8460109	dynamic
chrIII	8461485	8461605	dynamic
chrIII	8473322	8473437	dynamic
chrIII	8478810	8478919	dynamic
chrIII	8479710	8479839	constitutive
chrIII	8480394	8480508	dynamic
chrIII	8481109	8481269	dynamic
chrIII	8481748	8481892	dynamic
chrIII	8482684	8482819	constitutive
chrIII	8483285	8483416	constitutive
chrIII	8483501	8483672	constitutive
chrIII	8490360	8490463	dynamic
chrIII	8491662	8491802	constitutive
chrIII	8491996	8492111	dynamic
chrIII	8492401	8492518	dynamic
chrIII	8493272	8493441	dynamic
chrIII	8493838	8493972	constitutive
chrIII	8494075	8494270	constitutive
chrIII	8494977	8495158	dynamic
chrIII	8498469	8498710	constitutive
chrIII	8498957	8499096	constitutive
chrIII	8499776	8499879	constitutive
chrIII	8500002	8500137	dynamic
chrIII	8500639	8500841	constitutive
chrIII	8501356	8501532	dynamic
chrIII	8501702	8501812	constitutive
chrIII	8503373	8503556	dynamic
chrIII	8504141	8504265	constitutive
chrIII	8504427	8504601	dynamic
chrIII	8504828	8505015	constitutive
chrIII	8505416	8505583	dynamic
chrIII	8506437	8506576	dynamic
chrIII	8509726	8509865	dynamic
chrIII	8509937	8510083	dynamic
chrIII	8510485	8510656	dynamic
chrIII	8510930	8511093	dynamic
chrIII	8511272	8511471	dynamic
chrIII	8511734	8511918	dynamic
chrIII	8512303	8512458	dynamic
chrIII	8512794	8512969	dynamic
chrIII	8513102	8513201	constitutive
chrIII	8514527	8514699	constitutive
chrIII	8524818	8524983	dynamic
chrIII	8527449	8527613	dynamic
chrIII	8529010	8529154	dynamic
chrIII	8541058	8541184	dynamic
chrIII	8551784	8551901	dynamic
chrIII	8552172	8552306	constitutive
chrIII	8555709	8555840	dynamic
chrIII	8556846	8556986	dynamic
chrIII	8559354	8559503	dynamic
chrIII	8568949	8569268	dynamic
chrIII	8569469	8569669	dynamic
chrIII	8570307	8570429	dynamic
chrIII	8570515	8570619	dynamic
chrIII	8571692	8571914	dynamic
chrIII	8572677	8572831	dynamic
chrIII	8574372	8574545	dynamic
chrIII	8575332	8575470	constitutive
chrIII	8576056	8576237	constitutive
chrIII	8577425	8577678	dynamic
chrIII	8578411	8578608	constitutive
chrIII	8579401	8579550	dynamic
chrIII	8583297	8583410	dynamic
chrIII	8588803	8588949	dynamic
chrIII	8594132	8594302	dynamic
chrIII	8596749	8596896	dynamic
chrIII	8599070	8599249	dynamic
chrIII	8602158	8602388	dynamic
chrIII	8604968	8605126	dynamic
chrIII	8614603	8614839	dynamic
chrIII	8618626	8618735	dynamic
chrIII	8620234	8620507	dynamic
chrIII	8621107	8621242	dynamic
chrIII	8622498	8622620	dynamic
chrIII	8624737	8624857	dynamic
chrIII	8628461	8628580	dynamic
chrIII	8630874	8630989	dynamic
chrIII	8636840	8636995	dynamic
chrIII	8637481	8637696	constitutive
chrIII	8639173	8639332	dynamic
chrIII	8646008	8646145	dynamic
chrIII	8646792	8646937	dynamic
chrIII	8650338	8650456	constitutive
chrIII	8650740	8650893	constitutive
chrIII	8652886	8653009	dynamic
chrIII	8653558	8653677	dynamic
chrIII	8654099	8654233	dynamic
chrIII	8654474	8654628	dynamic
chrIII	8654713	8654815	dynamic
chrIII	8655479	8655639	dynamic
chrIII	8656961	8657153	dynamic
chrIII	8658051	8658209	dynamic
chrIII	8658438	8658612	dynamic
chrIII	8663198	8663343	dynamic
chrIII	8664210	8664341	dynamic
chrIII	8668758	8668879	dynamic
chrIII	8675011	8675189	dynamic
chrIII	8678450	8678580	constitutive
chrIII	8680049	8680261	constitutive
chrIII	8683747	8683855	dynamic
chrIII	8684431	8684595	dynamic
chrIII	8687627	8687800	constitutive
chrIII	8688194	8688317	dynamic
chrIII	8688621	8688753	dynamic
chrIII	8689213	8689321	dynamic
chrIII	8689720	8689832	constitutive
chrIII	8696740	8696866	constitutive
chrIII	8700619	8700730	constitutive
chrIII	8709776	8709965	dynamic
chrIII	8713039	8713248	dynamic
chrIII	8717144	8717220	dynamic
chrIII	8717282	8717392	dynamic
chrIII	8718635	8718781	dynamic
chrIII	8719010	8719293	constitutive
chrIII	8719772	8719908	dynamic
chrIII	8731798	8731893	constitutive
chrIII	8732024	8732180	dynamic
chrIII	8733295	8733471	dynamic
chrIII	8733766	8733884	dynamic
chrIII	8734341	8734737	dynamic
chrIII	8736653	8736816	dynamic
chrIII	8737030	8737141	dynamic
chrIII	8739217	8739389	dynamic
chrIII	8739850	8740022	dynamic
chrIII	8741075	8741226	dynamic
chrIII	8741481	8741593	constitutive
chrIII	8748641	8748811	dynamic
chrIII	8749535	8749734	dynamic
chrIII	8754771	8754874	dynamic
chrIII	8761313	8761630	dynamic
chrIII	8762258	8762375	dynamic
chrIII	8763123	8763230	dynamic
chrIII	8767436	8767582	dynamic
chrIII	8767965	8768070	constitutive
chrIII	8769292	8769429	constitutive
chrIII	8770303	8770415	constitutive
chrIII	8772002	8772128	dynamic
chrIII	8772424	8772547	constitutive
chrIII	8772741	8772828	dynamic
chrIII	8780496	8780689	dynamic
chrIII	8782148	8782302	dynamic
chrIII	8782510	8782634	dynamic
chrIII	8782827	8782974	dynamic
chrIII	8784580	8784705	dynamic
chrIII	8785475	8785652	dynamic
chrIII	8786257	8786419	dynamic
chrIII	8788716	8788868	dynamic
chrIII	8792910	8793106	constitutive
chrIII	8793400	8793498	dynamic
chrIII	8794205	8794343	dynamic
chrIII	8794755	8794920	constitutive
chrIII	8795618	8795973	dynamic
chrIII	8796235	8796349	constitutive
chrIII	8796720	8796851	dynamic
chrIII	8797234	8797487	dynamic
chrIII	8799833	8800234	dynamic
chrIII	8800306	8800512	dynamic
chrIII	8800695	8800859	dynamic
chrIII	8801355	8801520	dynamic
chrIII	8801666	8801857	dynamic
chrIII	8801994	8802191	dynamic
chrIII	8802504	8802629	constitutive
chrIII	8803123	8803312	constitutive
chrIII	8809250	8809380	constitutive
chrIII	8809636	8809786	constitutive
chrIII	8810961	8811130	dynamic
chrIII	8812471	8812607	dynamic
chrIII	8815036	8815174	constitutive
chrIII	8815675	8815916	dynamic
chrIII	8816510	8816731	constitutive
chrIII	8817769	8817903	dynamic
chrIII	8829283	8829388	constitutive
chrIII	8831387	8831514	dynamic
chrIII	8831704	8831843	dynamic
chrIII	8835700	8835841	dynamic
chrIII	8838648	8838808	dynamic
chrIII	8839741	8839976	dynamic
chrIII	8841202	8841340	dynamic
chrIII	8842443	8842581	constitutive
chrIII	8844214	8844384	dynamic
chrIII	8847791	8847902	constitutive
chrIII	8850694	8850805	constitutive
chrIII	8852424	8852582	dynamic
